order_id,order_date,order_time,year,month,month_name,quarter,day_ofweek,customer_id,customer_name,customer_type,customer_city,customer_country,contact_email,contact_phone,product_id,product_name,product_code,product_category,product_sub_category,product_description,order_quantity,unit_price,total_price,delivery_date,delivery_location,factory_id,factory_name,factory_location,factory_city,factory_country,factory_capacity,assembly_line_id,assembly_line_name,line_type,line_capacity,current_load,scheduled_start_date,actual_start_date,scheduled_end_date,actual_end_date,production_status,completion_percent,quality_score,defects,rework_required,scheduled_delivery,actual_delivery,delivery_status,delay_days,note
ORD00000050,2024-11-22,08:43,2024,5,May,Q2,Tuesday,CUST000051,Customer 51,OEM,Bangalore,India,customer51@company.com,9249260519,PROD000051,Product 51,PC459992,Electronics,Controllers,High-quality Product 51,197,3897.03,767714.91,2024-11-12,"Bangalore, 514608",FAC03,Factory 3,Plant 3,Bangalore,India,259320,LINE021,Assembly Line 21,Assembly,40494,23772,2024-01-19,2024-11-09,2024-07-19,2024-06-11,Planned,21,73.86,5,No,2024-05-01,2024-02-17,Pending,16,Order ORD00000050 - Quality issues detected
ORD00000051,2024-12-16,12:43,2024,10,October,Q4,Wednesday,CUST000052,Customer 52,Distributor,Pune,India,customer52@company.com,9132857400,PROD000052,Product 52,PC513622,Automotive,Engines,High-quality Product 52,989,2902.93,2870997.77,2024-10-05,"Pune, 464916",FAC04,Factory 4,Plant 4,Pune,India,349474,LINE022,Assembly Line 22,Welding,8660,7997,2024-06-22,2024-12-13,2024-04-25,2024-01-06,In Progress,41,95.42,48,Yes,2024-06-27,2024-02-19,Shipped,13,Order ORD00000051 - Production running smoothly
ORD00000052,2024-11-18,14:05,2024,5,May,Q2,Thursday,CUST000053,Customer 53,Retailer,Hyderabad,India,customer53@company.com,9443882386,PROD000053,Product 53,PC554051,Machinery,Pumps,High-quality Product 53,69,2661.66,183654.54,2024-08-21,"Hyderabad, 900713",FAC05,Factory 5,Plant 5,Hyderabad,India,860467,LINE023,Assembly Line 23,Painting,8421,13671,2024-10-08,2024-05-13,2024-11-13,2024-11-18,Completed,5,84.52,37,Yes,2024-08-04,2024-03-20,In Transit,18,Order ORD00000052 - Quality issues detected
ORD00000053,2024-09-11,09:56,2024,1,January,Q1,Friday,CUST000054,Customer 54,Corporate,Chennai,India,customer54@company.com,9118266985,PROD000054,Product 54,PC694648,Consumer Goods,Appliances,High-quality Product 54,301,3426.98,1031520.98,2024-07-23,"Chennai, 744973",FAC06,Factory 6,Plant 6,Chennai,India,710781,LINE024,Assembly Line 24,Packaging,34426,7569,2024-04-23,2024-12-17,2024-07-11,2024-05-22,On Hold,76,79.68,31,Yes,2024-11-08,2024-12-25,Delivered,-2,Order ORD00000053 - Quality issues detected
ORD00000054,2024-03-03,08:12,2024,12,December,Q4,Saturday,CUST000055,Customer 55,Individual,Kolkata,India,customer55@company.com,9298718819,PROD000055,Product 55,PC751736,Industrial Equipment,Motors,High-quality Product 55,632,3118.12,1970651.84,2024-11-06,"Kolkata, 319933",FAC07,Factory 7,Plant 7,Kolkata,India,319144,LINE025,Assembly Line 25,Testing,49234,13781,2024-11-09,2024-10-05,2024-07-23,null,Cancelled,12,94.46,15,Yes,2024-04-26,2024-02-04,Delayed,3,Order ORD00000054 - Production running smoothly
ORD00000055,2024-09-21,08:36,2024,2,February,Q1,Sunday,CUST000056,Customer 56,OEM,Jaipur,India,customer56@company.com,9493122120,PROD000056,Product 56,PC532439,Electronics,Controllers,High-quality Product 56,431,4025.18,1734852.58,2024-05-02,"Jaipur, 366515",FAC08,Factory 8,Plant 8,Jaipur,India,131003,LINE026,Assembly Line 26,Assembly,26149,3797,2024-04-19,2024-09-26,2024-01-21,null,Planned,85,94.1,48,Yes,2024-07-09,2024-01-21,Pending,-3,Order ORD00000055 - Production running smoothly
ORD00000056,2024-02-22,16:46,2024,3,March,Q1,Monday,CUST000057,Customer 57,Distributor,Mumbai,India,customer57@company.com,9728745172,PROD000057,Product 57,PC781975,Automotive,Engines,High-quality Product 57,679,1045.85,710132.15,2024-10-08,"Mumbai, 936181",FAC01,Factory 1,Plant 1,Mumbai,India,463821,LINE027,Assembly Line 27,Welding,16192,23753,2024-02-22,2024-01-18,2024-11-04,2024-04-12,In Progress,61,82.77,36,Yes,2024-07-07,2024-10-07,Shipped,11,Order ORD00000056 - Quality issues detected
ORD00000057,2024-05-17,17:49,2024,1,January,Q1,Tuesday,CUST000058,Customer 58,Retailer,Delhi,India,customer58@company.com,9783041715,PROD000058,Product 58,PC112253,Machinery,Pumps,High-quality Product 58,855,2788.11,2383834.05,2024-06-12,"Delhi, 448735",FAC02,Factory 2,Plant 2,Delhi,India,673388,LINE028,Assembly Line 28,Painting,25086,13858,2024-09-05,2024-01-09,2024-04-19,2024-05-25,Completed,68,88.94,9,No,2024-02-09,2024-11-18,In Transit,13,Order ORD00000057 - Production running smoothly
ORD00000058,2024-05-24,15:54,2024,10,October,Q4,Wednesday,CUST000059,Customer 59,Corporate,Bangalore,India,customer59@company.com,9497486887,PROD000059,Product 59,PC288539,Consumer Goods,Appliances,High-quality Product 59,547,2300.74,1258504.78,2024-07-05,"Bangalore, 902494",FAC03,Factory 3,Plant 3,Bangalore,India,839442,LINE029,Assembly Line 29,Packaging,27692,26216,2024-02-06,2024-02-02,2024-10-15,2024-05-25,On Hold,38,72.21,15,Yes,2024-06-17,2024-05-07,Delivered,10,Order ORD00000058 - Quality issues detected
ORD00000059,2024-09-10,09:22,2024,7,JULYY,Q3,Thursday,CUST000060,Customer 60,Individual,Pune,India,customer60@company.com,9755396971,PROD000060,Product 60,PC657713,Industrial Equipment,Motors,High-quality Product 60,10,2793.15,27931.5,2024-09-09,"Pune, 942736",FAC04,Factory 4,Plant 4,Pune,India,607066,LINE030,Assembly Line 30,Testing,41512,22794,2024-10-03,2024-11-23,2024-07-08,null,Cancelled,60,97.07,29,Yes,2024-01-27,2024-02-08,Delayed,-4,Order ORD00000059 - Production running smoothly
ORD00000060,2024-11-03,15:36,2024,6,June,Q2,Friday,CUST000061,Customer 61,OEM,Hyderabad,India,customer61@company.com,9255843401,PROD000061,Product 61,PC230215,Electronics,Controllers,High-quality Product 61,370,734.22,271661.4,2024-07-18,"Hyderabad, 223717",FAC05,Factory 5,Plant 5,Hyderabad,India,403820,LINE001,Assembly Line 1,Assembly,17883,26098,2024-10-15,2024-10-19,2024-05-09,2024-02-07,Planned,41,94.55,46,Yes,2024-05-17,2024-02-21,Pending,3,Order ORD00000060 - Production running smoothly
ORD00000061,2024-05-03,10:21,2024,8,August,Q3,Saturday,CUST000062,Customer 62,Distributor,Chennai,India,customer62@company.com,9358042512,PROD000062,Product 62,PC620986,Automotive,Engines,High-quality Product 62,392,3418.19,1339930.48,2024-05-03,"Chennai, 733787",FAC06,Factory 6,Plant 6,Chennai,India,794745,LINE002,Assembly Line 2,Welding,29978,4811,2024-10-10,2024-11-07,2024-12-16,2024-02-27,In Progress,5,70.53,31,Yes,2024-10-13,null,Shipped,0,Order ORD00000061 - Quality issues detected
ORD00000062,2024-01-16,16:15,2024,11,November,Q4,Sunday,CUST000063,Customer 63,Retailer,Kolkata,India,customer63@company.com,9844825711,PROD000063,Product 63,PC296244,Machinery,Pumps,High-quality Product 63,156,2552.8,398236.8,2024-07-02,"Kolkata, 586947",FAC07,Factory 7,Plant 7,Kolkata,India,500193,LINE003,Assembly Line 3,Painting,28260,1247,2024-04-12,2024-03-28,2024-06-28,2024-09-27,Completed,91,78.66,50,Yes,2024-11-27,2024-05-06,In Transit,16,Order ORD00000062 - Quality issues detected
ORD00000063,2024-04-14,16:52,2024,3,March,Q1,Monday,CUST000064,Customer 64,Corporate,Jaipur,India,customer64@company.com,9149300501,PROD000064,Product 64,PC742248,Consumer Goods,Appliances,High-quality Product 64,387,2388.28,924264.36,2024-08-24,"Jaipur, 903648",FAC08,Factory 8,Plant 8,Jaipur,India,280026,LINE004,Assembly Line 4,Packaging,2390,21824,2024-10-08,2024-06-23,2024-09-04,2024-10-21,On Hold,70,88.92,35,Yes,2024-02-03,2024-07-17,Delivered,8,Order ORD00000063 - Production running smoothly
ORD00000064,2024-07-09,10:33,2024,3,March,Q1,Tuesday,CUST000065,Customer 65,Individual,Mumbai,India,customer65@company.com,9295965564,PROD000065,Product 65,PC526983,Industrial Equipment,Motors,High-quality Product 65,633,1328.43,840896.19,2024-04-28,"Mumbai, 806948",FAC01,Factory 1,Plant 1,Mumbai,India,416041,LINE005,Assembly Line 5,Testing,5794,1429,2024-02-21,null,2024-04-07,2024-04-24,Cancelled,10,96.36,48,Yes,2024-09-16,2024-10-02,Delayed,18,Order ORD00000064 - Production running smoothly
ORD00000065,2024-02-24,14:49,2024,8,August,Q3,Wednesday,CUST000066,Customer 66,OEM,Delhi,India,customer66@company.com,9892524067,PROD000066,Product 66,PC108434,Electronics,Controllers,High-quality Product 66,256,182.28,46663.68,2024-10-19,"Delhi, 796545",FAC02,Factory 2,Plant 2,Delhi,India,354676,LINE006,Assembly Line 6,Assembly,46949,25733,2024-12-18,2024-06-17,2024-10-04,2024-07-04,Planned,71,87.96,26,Yes,2024-04-12,2024-02-18,Pending,8,Order ORD00000065 - Production running smoothly
ORD00000066,2024-07-26,08:46,2024,8,August,Q3,Thursday,CUST000067,Customer 67,Distributor,Bangalore,India,customer67@company.com,9918284934,PROD000067,Product 67,PC979044,Automotive,Engines,High-quality Product 67,38,1982.93,75351.34,2024-01-13,"Bangalore, 183106",FAC03,Factory 3,Plant 3,Bangalore,India,625119,LINE007,Assembly Line 7,Welding,20887,9910,2024-08-14,2024-06-20,2024-03-22,2024-04-17,In Progress,79,82.3,17,Yes,2024-10-01,2024-01-28,Shipped,20,Order ORD00000066 - Quality issues detected
ORD00000067,2024-03-14,11:23,2024,11,November,Q4,Friday,CUST000068,Customer 68,Retailer,Pune,India,customer68@company.com,9901644809,PROD000068,Product 68,PC486100,Machinery,Pumps,High-quality Product 68,915,4060.88,3715705.2,2024-10-17,"Pune, 994472",FAC04,Factory 4,Plant 4,Pune,India,406435,LINE008,Assembly Line 8,Painting,24821,35247,2024-01-06,2024-09-11,2024-10-21,2024-11-23,Completed,15,89.64,42,Yes,2024-04-02,2024-08-06,In Transit,18,Order ORD00000067 - Production running smoothly
ORD00000068,2024-05-15,11:12,2024,1,January,Q1,Saturday,CUST000069,Customer 69,Corporate,Hyderabad,India,customer69@company.com,9940281042,PROD000069,Product 69,PC897719,Consumer Goods,Appliances,High-quality Product 69,84,3177.07,266873.88,2024-11-17,"Hyderabad, 195032",FAC05,Factory 5,Plant 5,Hyderabad,India,220460,LINE009,Assembly Line 9,Packaging,22740,14221,2024-08-14,2024-09-04,2024-12-11,null,On Hold,64,75.37,43,Yes,2024-03-06,null,Delivered,14,Order ORD00000068 - Quality issues detected
ORD00000069,2024-04-27,17:15,2024,3,March,Q1,Sunday,CUST000070,Customer 70,Individual,Chennai,India,customer70@company.com,9429042028,PROD000070,Product 70,PC954136,Industrial Equipment,Motors,High-quality Product 70,796,2458.6,1957045.6,2024-10-12,"Chennai, 588873",FAC06,Factory 6,Plant 6,Chennai,India,968519,LINE010,Assembly Line 10,Testing,2305,7330,2024-02-28,2024-06-26,2024-05-25,null,Cancelled,72,97.37,11,Yes,2024-05-24,2024-07-20,Delayed,3,Order ORD00000069 - Production running smoothly
ORD00000070,2024-02-03,08:32,2024,7,July,Q3,Monday,CUST000071,Customer 71,OEM,Kolkata,India,customer71@company.com,9155650661,PROD000071,Product 71,PC764910,Electronics,Controllers,High-quality Product 71,79,4624.45,365331.55,2024-07-27,"Kolkata, 317004",FAC07,Factory 7,Plant 7,Kolkata,India,896843,LINE011,Assembly Line 11,Assembly,33075,15204,2024-06-24,2024-07-06,2024-06-21,2024-02-08,Planned,28,99.26,47,Yes,2024-08-02,2024-08-26,Pending,-2,Order ORD00000070 - Production running smoothly
ORD00000071,2024-05-26,13:40,2024,5,May,Q2,Tuesday,CUST000072,Customer 72,Distributor,Jaipur,India,customer72@company.com,9888737593,PROD000072,Product 72,PC748994,Automotive,Engines,High-quality Product 72,368,2997.89,1103223.52,2024-12-28,"Jaipur, 383106",FAC08,Factory 8,Plant 8,Jaipur,India,390662,LINE012,Assembly Line 12,Welding,46519,12084,2024-01-12,2024-01-16,2024-07-17,2024-08-07,In Progress,30,72.59,35,Yes,2024-03-01,null,Shipped,4,Order ORD00000071 - Quality issues detected
ORD00000072,2024-09-03,16:48,2024,12,December,Q4,Wednesday,CUST000073,Customer 73,Retailer,Mumbai,India,customer73@company.com,9140277329,PROD000073,Product 73,PC643089,Machinery,Pumps,High-quality Product 73,342,464.4,158824.8,2024-08-11,"Mumbai, 819123",FAC01,Factory 1,Plant 1,Mumbai,India,480687,LINE013,Assembly Line 13,Painting,30511,20304,2024-10-06,2024-09-15,2024-01-27,null,Completed,93,78.8,13,Yes,2024-12-06,null,In Transit,13,Order ORD00000072 - Quality issues detected
ORD00000073,2024-08-03,12:33,2024,3,March,Q1,Thursday,CUST000074,Customer 74,Corporate,Delhi,India,customer74@company.com,9712853363,PROD000074,Product 74,PC188051,Consumer Goods,Appliances,High-quality Product 74,742,359.01,266385.42,2024-06-15,"Delhi, 602306",FAC02,Factory 2,Plant 2,Delhi,India,631062,LINE014,Assembly Line 14,Packaging,3431,5851,2024-10-19,2024-07-14,2024-11-21,2024-02-02,On Hold,83,97.78,18,Yes,2024-04-12,2024-11-16,Delivered,-4,Order ORD00000073 - Production running smoothly
ORD00000074,2024-06-23,12:02,2024,2,February,Q1,Friday,CUST000075,Customer 75,Individual,Bangalore,India,customer75@company.com,9173158239,PROD000075,Product 75,PC991997,Industrial Equipment,Motors,High-quality Product 75,108,3791.55,409487.4,2024-01-12,"Bangalore, 744578",FAC03,Factory 3,Plant 3,Bangalore,India,742674,LINE015,Assembly Line 15,Testing,7110,23620,2024-06-09,2024-09-12,2024-09-21,2024-02-13,Cancelled,72,87.08,35,Yes,2024-12-12,2024-01-02,Delayed,8,Order ORD00000074 - Production running smoothly
ORD00000075,2024-02-22,13:46,2024,3,March,Q1,Saturday,CUST000076,Customer 76,OEM,Pune,India,customer76@company.com,9215383515,PROD000076,Product 76,PC263012,Electronics,Controllers,High-quality Product 76,962,1575.27,1515409.74,2024-11-07,"Pune, 980549",FAC04,Factory 4,Plant 4,Pune,India,113657,LINE016,Assembly Line 16,Assembly,16076,39748,2024-12-06,2024-02-03,2024-04-05,2024-02-08,Planned,55,91.36,12,Yes,2024-11-13,2024-01-11,Pending,9,Order ORD00000075 - Production running smoothly
ORD00000076,2024-12-16,15:53,2024,5,May,Q2,Sunday,CUST000077,Customer 77,Distributor,Hyderabad,India,customer77@company.com,9451263120,PROD000077,Product 77,PC947546,Automotive,Engines,High-quality Product 77,105,1085.27,113953.35,2024-01-07,"Hyderabad, 796924",FAC05,Factory 5,Plant 5,Hyderabad,India,577982,LINE017,Assembly Line 17,Welding,27416,33504,2024-12-19,2024-03-28,2024-05-24,2024-02-20,In Progress,67,82.74,44,Yes,2024-01-19,null,Shipped,-4,Order ORD00000076 - Quality issues detected
ORD00000077,2024-08-03,11:51,2024,5,May,Q2,Monday,CUST000078,Customer 78,Retailer,Chennai,India,customer78@company.com,9632163690,PROD000078,Product 78,PC730991,Machinery,Pumps,High-quality Product 78,904,502.96,454675.84,2024-08-28,"Chennai, 459648",FAC06,Factory 6,Plant 6,Chennai,India,213719,LINE018,Assembly Line 18,Painting,26193,38225,2024-06-19,2024-11-22,2024-07-02,2024-12-23,Completed,79,89.35,23,Yes,2024-03-12,2024-02-22,In Transit,6,Order ORD00000077 - Production running smoothly
ORD00000078,2024-04-02,16:12,2024,1,January,Q1,Tuesday,CUST000079,Customer 79,Corporate,Kolkata,India,customer79@company.com,9824467121,PROD000079,Product 79,PC151021,Consumer Goods,Appliances,High-quality Product 79,96,3677.9,353078.4,2024-08-21,"Kolkata, 865051",FAC07,Factory 7,Plant 7,Kolkata,India,189155,LINE019,Assembly Line 19,Packaging,18641,29489,2024-04-26,2024-02-23,2024-09-01,null,On Hold,43,86.83,47,Yes,2024-04-18,null,Delivered,8,Order ORD00000078 - Production running smoothly
ORD00000079,2024-01-27,13:26,2024,9,September,Q3,Wednesday,CUST000080,Customer 80,Individual,Jaipur,India,customer80@company.com,9584723197,PROD000080,Product 80,PC993641,Industrial Equipment,Motors,High-quality Product 80,186,4296.58,799163.88,2024-10-20,"Jaipur, 244422",FAC08,Factory 8,Plant 8,Jaipur,India,195983,LINE020,Assembly Line 20,Testing,19126,17055,2024-12-18,2024-09-15,2024-11-24,null,Cancelled,79,75.75,17,Yes,2024-04-02,2024-04-19,Delayed,20,Order ORD00000079 - Quality issues detected
ORD00000080,2024-12-11,15:47,2024,6,June,Q2,Thursday,CUST000081,Customer 81,OEM,Mumbai,India,customer81@company.com,9595373410,PROD000081,Product 81,PC396858,Electronics,Controllers,High-quality Product 81,856,4529.15,3876952.4,2024-11-01,"Mumbai, 684987",FAC01,Factory 1,Plant 1,Mumbai,India,233503,LINE021,Assembly Line 21,Assembly,37361,28451,2024-09-01,2024-10-12,2024-04-21,2024-01-18,Planned,28,91.67,14,Yes,2024-04-14,2024-09-23,Pending,5,Order ORD00000080 - Production running smoothly
ORD00000081,2024-09-27,08:07,2024,4,April,Q2,Friday,CUST000082,Customer 82,Distributor,Delhi,India,customer82@company.com,9675449974,PROD000082,Product 82,PC794299,Automotive,Engines,High-quality Product 82,97,2986.48,289688.56,2024-04-27,"Delhi, 321277",FAC02,Factory 2,Plant 2,Delhi,India,241528,LINE022,Assembly Line 22,Welding,11018,22894,2024-06-15,null,2024-07-20,null,In Progress,52,94.68,11,Yes,2024-01-09,2024-04-17,Shipped,0,Order ORD00000081 - Production running smoothly
ORD00000082,2024-12-19,12:07,2024,8,August,Q3,Saturday,CUST000083,Customer 83,Retailer,Bangalore,India,customer83@company.com,9952800893,PROD000083,Product 83,PC146348,Machinery,Pumps,High-quality Product 83,820,474.28,388909.6,2024-07-10,"Bangalore, 370314",FAC03,Factory 3,Plant 3,Bangalore,India,416178,LINE023,Assembly Line 23,Painting,18598,39992,2024-01-09,2024-04-07,2024-11-19,null,Completed,89,84.25,36,Yes,2024-05-01,2024-11-28,In Transit,-5,Order ORD00000082 - Quality issues detected
ORD00000083,2024-01-11,13:08,2024,4,April,Q2,Sunday,CUST000084,Customer 84,Corporate,Pune,India,customer84@company.com,9837987514,PROD000084,Product 84,PC279527,Consumer Goods,Appliances,High-quality Product 84,868,660.72,573504.96,2024-04-26,"Pune, 316580",FAC04,Factory 4,Plant 4,Pune,India,819947,LINE024,Assembly Line 24,Packaging,45194,9275,2024-07-28,2024-06-05,2024-01-09,2024-04-17,On Hold,52,98.06,0,No,2024-10-02,2024-10-15,Delivered,-1,Order ORD00000083 - Production running smoothly
ORD00000084,2024-03-26,11:52,2024,7,July,Q3,Monday,CUST000085,Customer 85,Individual,Hyderabad,India,customer85@company.com,9109134583,PROD000085,Product 85,PC684117,Industrial Equipment,Motors,High-quality Product 85,299,3332.31,996360.69,2024-11-25,"Hyderabad, 566651",FAC05,Factory 5,Plant 5,Hyderabad,India,939741,LINE025,Assembly Line 25,Testing,10487,26187,2024-05-13,2024-12-15,2024-06-22,null,Cancelled,54,71.2,7,No,2024-11-06,2024-06-03,Delayed,14,Order ORD00000084 - Quality issues detected
ORD00000085,2024-05-11,08:17,2024,8,August,Q3,Tuesday,CUST000086,Customer 86,OEM,Chennai,India,customer86@company.com,9690716392,PROD000086,Product 86,PC324084,Electronics,Controllers,High-quality Product 86,958,3387.7,3245416.6,2024-01-10,"Chennai, 320234",FAC06,Factory 6,Plant 6,Chennai,India,385521,LINE026,Assembly Line 26,Assembly,20853,17499,2024-11-07,2024-01-25,2024-12-06,2024-12-09,Planned,95,73.61,18,Yes,2024-08-18,2024-11-05,Pending,20,Order ORD00000085 - Quality issues detected
ORD00000086,2024-09-06,16:32,2024,9,September,Q3,Wednesday,CUST000087,Customer 87,Distributor,Kolkata,India,customer87@company.com,9816166419,PROD000087,Product 87,PC754718,Automotive,Engines,High-quality Product 87,683,1826.07,1247205.81,2024-11-12,"Kolkata, 768502",FAC07,Factory 7,Plant 7,Kolkata,India,238975,LINE027,Assembly Line 27,Welding,5055,10884,2024-02-12,2024-11-23,2024-03-21,2024-09-23,In Progress,15,88,3,No,2024-01-19,2024-07-15,Shipped,-2,Order ORD00000086 - Production running smoothly
ORD00000087,2024-02-13,11:04,2024,5,May,Q2,Thursday,CUST000088,Customer 88,Retailer,Jaipur,India,customer88@company.com,9353824746,PROD000088,Product 88,PC416009,Machinery,Pumps,High-quality Product 88,888,3628.55,3222152.4,2024-06-20,"Jaipur, 101364",FAC08,Factory 8,Plant 8,Jaipur,India,630448,LINE028,Assembly Line 28,Painting,19178,34686,2024-01-01,2024-05-15,2024-09-18,2024-07-26,Completed,47,84.47,29,Yes,2024-04-19,2024-05-09,In Transit,10,Order ORD00000087 - Quality issues detected
ORD00000088,2024-11-26,09:38,2024,2,February,Q1,Friday,CUST000089,Customer 89,Corporate,Mumbai,India,customer89@company.com,9222442091,PROD000089,Product 89,PC147856,Consumer Goods,Appliances,High-quality Product 89,676,2019.91,1365459.16,2024-04-14,"Mumbai, 149430",FAC01,Factory 1,Plant 1,Mumbai,India,305717,LINE029,Assembly Line 29,Packaging,5801,14159,2024-04-14,2024-10-08,2024-02-18,2024-04-19,On Hold,19,81.84,12,Yes,2024-05-18,2024-02-25,Delivered,16,Order ORD00000088 - Quality issues detected
ORD00000089,2024-05-20,15:12,2024,1,January,Q1,Saturday,CUST000090,Customer 90,Individual,Delhi,India,customer90@company.com,9564818611,PROD000090,Product 90,PC954262,Industrial Equipment,Motors,High-quality Product 90,400,835.25,334100,2024-10-14,"Delhi, 415616",FAC02,Factory 2,Plant 2,Delhi,India,516322,LINE030,Assembly Line 30,Testing,30138,35264,2024-08-04,2024-07-22,2024-01-15,2024-11-15,Cancelled,64,73.36,42,Yes,2024-01-18,2024-01-08,Delayed,2,Order ORD00000089 - Quality issues detected
ORD00000090,2024-08-15,11:03,2024,2,February,Q1,Sunday,CUST000091,Customer 91,OEM,Bangalore,India,customer91@company.com,9249305144,PROD000091,Product 91,PC446685,Electronics,Controllers,High-quality Product 91,217,4729.11,1026216.87,2024-01-05,"Bangalore, 925307",FAC03,Factory 3,Plant 3,Bangalore,India,128802,LINE001,Assembly Line 1,Assembly,12230,12503,2024-04-25,2024-12-04,2024-06-19,2024-08-15,Planned,25,90.38,42,Yes,2024-08-11,2024-11-12,Pending,16,Order ORD00000090 - Production running smoothly
